CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 20056.187500 1719152935.2641
MEM 20088.250000 1719152935.3646
MEM 20120.562500 1719152935.4652
MEM 20151.812500 1719152935.5657
MEM 20183.625000 1719152935.6658
MEM 20215.187500 1719152935.7663
MEM 20245.687500 1719152935.8668
MEM 20276.125000 1719152935.9673
MEM 20307.750000 1719152936.0678
MEM 20339.875000 1719152936.1683
MEM 20371.062500 1719152936.2688
MEM 20402.625000 1719152936.3689
MEM 20434.750000 1719152936.4694
MEM 20465.687500 1719152936.5700
MEM 20496.625000 1719152936.6701
MEM 20526.187500 1719152936.7702
MEM 20557.000000 1719152936.8704
MEM 20589.250000 1719152936.9710
MEM 20618.937500 1719152937.0711
MEM 20649.500000 1719152937.1713
MEM 20680.937500 1719152937.2715
MEM 20712.312500 1719152937.3720
MEM 20743.875000 1719152937.4725
MEM 20775.750000 1719152937.5730
MEM 20806.500000 1719152937.6735
MEM 20836.562500 1719152937.7740
MEM 20866.625000 1719152937.8742
MEM 20899.812500 1719152937.9747
MEM 20931.437500 1719152938.0752
MEM 20963.562500 1719152938.1758
MEM 20996.812500 1719152938.2763
MEM 21029.562500 1719152938.3768
MEM 21060.875000 1719152938.4773
MEM 21091.437500 1719152938.5778
MEM 21122.750000 1719152938.6783
MEM 21154.000000 1719152938.7788
MEM 21184.562500 1719152938.8791
MEM 21215.812500 1719152938.9796
MEM 21248.062500 1719152939.0802
MEM 21279.437500 1719152939.1807
MEM 21311.812500 1719152939.2812
MEM 21343.875000 1719152939.3818
MEM 21376.500000 1719152939.4823
MEM 21407.687500 1719152939.5828
MEM 21439.312500 1719152939.6833
MEM 21470.750000 1719152939.7838
MEM 21500.687500 1719152939.8843
MEM 21530.500000 1719152939.9845
MEM 21561.562500 1719152940.0846
MEM 21592.500000 1719152940.1850
MEM 21622.687500 1719152940.2854
MEM 21653.125000 1719152940.3859
MEM 21683.914062 1719152940.4865
MEM 21714.937500 1719152940.5870
MEM 21746.812500 1719152940.6875
MEM 21777.250000 1719152940.7880
MEM 21808.812500 1719152940.8885
MEM 21840.687500 1719152940.9890
MEM 21870.687500 1719152941.0895
MEM 21903.125000 1719152941.1900
MEM 21933.250000 1719152941.2905
MEM 21964.500000 1719152941.3906
MEM 21995.062500 1719152941.4911
MEM 22026.812500 1719152941.5917
MEM 22056.937500 1719152941.6922
MEM 22088.125000 1719152941.7927
MEM 22120.750000 1719152941.8932
MEM 22152.187500 1719152941.9937
MEM 22183.062500 1719152942.0942
MEM 22214.125000 1719152942.1947
MEM 22246.250000 1719152942.2952
MEM 22278.125000 1719152942.3958
MEM 22309.687500 1719152942.4963
MEM 22340.750000 1719152942.5968
MEM 22371.312500 1719152942.6973
MEM 22403.062500 1719152942.7976
MEM 22435.437500 1719152942.8981
MEM 22465.437500 1719152942.9986
MEM 22496.437500 1719152943.0991
MEM 22527.125000 1719152943.1997
MEM 22559.125000 1719152943.3002
MEM 22590.812500 1719152943.4003
MEM 22622.687500 1719152943.5009
MEM 22653.750000 1719152943.6010
MEM 22686.500000 1719152943.7018
MEM 22719.437500 1719152943.8023
MEM 22751.250000 1719152943.9028
MEM 22783.000000 1719152944.0033
MEM 22813.750000 1719152944.1038
MEM 22844.312500 1719152944.2043
MEM 22876.000000 1719152944.3048
MEM 22907.312500 1719152944.4053
MEM 22938.250000 1719152944.5058
MEM 22970.187500 1719152944.6063
MEM 23000.750000 1719152944.7068
MEM 23033.312500 1719152944.8073
MEM 23064.500000 1719152944.9078
MEM 23096.125000 1719152945.0083
MEM 23127.000000 1719152945.1088
MEM 23157.687500 1719152945.2094
MEM 23190.312500 1719152945.3099
MEM 23223.125000 1719152945.4104
MEM 23255.625000 1719152945.5109
MEM 23286.437500 1719152945.6114
MEM 23317.312500 1719152945.7119
MEM 23348.625000 1719152945.8124
MEM 23381.125000 1719152945.9130
MEM 23412.250000 1719152946.0135
MEM 23444.375000 1719152946.1140
MEM 23475.437500 1719152946.2145
MEM 23508.562500 1719152946.3150
MEM 23541.312500 1719152946.4155
MEM 23574.312500 1719152946.5160
MEM 23605.000000 1719152946.6165
MEM 23636.250000 1719152946.7170
MEM 23668.250000 1719152946.8176
MEM 23700.812500 1719152946.9181
MEM 23731.687500 1719152947.0186
MEM 23762.437500 1719152947.1189
MEM 23794.062500 1719152947.2190
MEM 23826.437500 1719152947.3192
MEM 23859.125000 1719152947.4193
MEM 23890.000000 1719152947.5198
MEM 23921.312500 1719152947.6203
MEM 23953.062500 1719152947.7213
MEM 23986.562500 1719152947.8223
MEM 24018.187500 1719152947.9229
MEM 24048.187500 1719152948.0234
MEM 24079.500000 1719152948.1239
MEM 24110.687500 1719152948.2244
MEM 24144.125000 1719152948.3245
MEM 24176.187500 1719152948.4251
MEM 24207.062500 1719152948.5252
MEM 24238.750000 1719152948.6258
MEM 24270.562500 1719152948.7263
MEM 24301.750000 1719152948.8268
MEM 24333.562500 1719152948.9273
MEM 24365.812500 1719152949.0279
MEM 24398.000000 1719152949.1284
MEM 24428.687500 1719152949.2289
MEM 24460.500000 1719152949.3294
MEM 24491.812500 1719152949.4299
MEM 24522.500000 1719152949.5309
MEM 24553.910156 1719152949.6314
MEM 24585.062500 1719152949.7319
MEM 24616.562500 1719152949.8325
MEM 24648.250000 1719152949.9330
MEM 24681.625000 1719152950.0335
MEM 24714.875000 1719152950.1337
MEM 24745.500000 1719152950.2342
MEM 24778.625000 1719152950.3347
MEM 24810.937500 1719152950.4352
MEM 24842.937500 1719152950.5353
MEM 24873.750000 1719152950.6359
MEM 24903.437500 1719152950.7364
MEM 24934.750000 1719152950.8366
MEM 24966.750000 1719152950.9371
MEM 24998.625000 1719152951.0373
MEM 25029.500000 1719152951.1377
MEM 25060.312500 1719152951.2382
MEM 25092.062500 1719152951.3385
MEM 25125.859375 1719152951.4390
MEM 25158.312500 1719152951.5395
MEM 25189.937500 1719152951.6400
MEM 25221.187500 1719152951.7405
MEM 25254.000000 1719152951.8430
MEM 25285.625000 1719152951.9436
MEM 25315.937500 1719152952.0441
MEM 25347.750000 1719152952.1442
MEM 25380.000000 1719152952.2448
MEM 25412.062500 1719152952.3449
MEM 25444.500000 1719152952.4450
MEM 25476.437500 1719152952.5456
MEM 25508.125000 1719152952.6461
MEM 25538.875000 1719152952.7466
MEM 25569.871094 1719152952.8471
MEM 25601.937500 1719152952.9476
MEM 25634.250000 1719152953.0481
MEM 25665.437500 1719152953.1487
MEM 25695.859375 1719152953.2492
MEM 25726.750000 1719152953.3497
MEM 25758.375000 1719152953.4502
MEM 25790.000000 1719152953.5507
MEM 25822.000000 1719152953.6512
MEM 25852.562500 1719152953.7517
MEM 25885.125000 1719152953.8522
MEM 25916.437500 1719152953.9527
MEM 25947.851562 1719152954.0532
MEM 25980.750000 1719152954.1537
MEM 26011.437500 1719152954.2542
MEM 26042.875000 1719152954.3548
MEM 26075.812500 1719152954.4553
MEM 26108.375000 1719152954.5558
MEM 26138.750000 1719152954.6559
MEM 26170.062500 1719152954.7564
MEM 26202.062500 1719152954.8569
MEM 26233.250000 1719152954.9571
MEM 26264.000000 1719152955.0573
MEM 26295.437500 1719152955.1575
MEM 26325.937500 1719152955.2577
MEM 26357.000000 1719152955.3582
MEM 26388.500000 1719152955.4587
MEM 26419.687500 1719152955.5590
MEM 26451.250000 1719152955.6596
MEM 26482.187500 1719152955.7601
MEM 26513.125000 1719152955.8607
MEM 26544.937500 1719152955.9612
MEM 26575.562500 1719152956.0617
MEM 26607.000000 1719152956.1622
MEM 26638.937500 1719152956.2627
MEM 26670.312500 1719152956.3632
MEM 26702.437500 1719152956.4637
MEM 26733.562500 1719152956.5642
MEM 26764.937500 1719152956.6647
MEM 26795.750000 1719152956.7652
MEM 26827.828125 1719152956.8657
MEM 26860.125000 1719152956.9662
MEM 26892.437500 1719152957.0667
MEM 26922.562500 1719152957.1673
MEM 26954.125000 1719152957.2678
MEM 26985.250000 1719152957.3683
MEM 27017.125000 1719152957.4688
MEM 27049.187500 1719152957.5693
MEM 27079.250000 1719152957.6698
MEM 27110.500000 1719152957.7703
MEM 27142.250000 1719152957.8705
MEM 27173.437500 1719152957.9711
MEM 27205.562500 1719152958.0713
MEM 27236.625000 1719152958.1718
MEM 27268.312500 1719152958.2723
MEM 27299.250000 1719152958.3728
MEM 27330.500000 1719152958.4733
MEM 27362.062500 1719152958.5738
MEM 27392.375000 1719152958.6744
MEM 27423.750000 1719152958.7749
MEM 27455.562500 1719152958.8751
MEM 27487.625000 1719152958.9756
MEM 27520.437500 1719152959.0761
MEM 27551.562500 1719152959.1767
MEM 27581.375000 1719152959.2772
MEM 27612.062500 1719152959.3779
MEM 27644.125000 1719152959.4784
MEM 27674.812500 1719152959.5789
MEM 27705.375000 1719152959.6794
MEM 27735.625000 1719152959.7799
MEM 27766.250000 1719152959.8804
MEM 27798.312500 1719152959.9809
MEM 27830.812500 1719152960.0854
MEM 27861.500000 1719152960.1864
MEM 27892.250000 1719152960.2870
MEM 28390.707031 1719152960.3875
MEM 28899.332031 1719152960.4878
MEM 29401.707031 1719152960.5879
MEM 29912.082031 1719152960.6884
MEM 30413.769531 1719152960.7889
MEM 30927.781250 1719152960.8891
MEM 31425.519531 1719152960.9896
MEM 31932.144531 1719152961.0903
MEM 32449.820312 1719152961.1908
MEM 32961.644531 1719152961.2914
MEM 33454.207031 1719152961.3919
MEM 33947.144531 1719152961.4924
MEM 34465.332031 1719152961.5929
MEM 34924.019531 1719152961.6934
MEM 35428.332031 1719152961.7939
MEM 35946.519531 1719152961.8944
MEM 36457.707031 1719152961.9949
MEM 36976.769531 1719152962.0954
MEM 37497.332031 1719152962.1959
MEM 38002.394531 1719152962.2964
MEM 38508.332031 1719152962.3970
MEM 38986.269531 1719152962.4975
MEM 39484.644531 1719152962.5980
MEM 40009.519531 1719152962.6985
MEM 40513.828125 1719152962.7991
MEM 41017.707031 1719152962.8996
MEM 41538.394531 1719152963.0002
MEM 42064.707031 1719152963.1007
MEM 42604.769531 1719152963.2012
MEM 43119.082031 1719152963.3017
MEM 43623.957031 1719152963.4022
MEM 44119.332031 1719152963.5028
MEM 44605.812500 1719152963.6033
MEM 45114.894531 1719152963.7038
MEM 45599.144531 1719152963.8043
MEM 46084.519531 1719152963.9049
MEM 46555.519531 1719152964.0054
MEM 46263.546875 1719152964.1059
MEM 41623.546875 1719152964.2064
MEM 36769.546875 1719152964.3069
MEM 33253.105469 1719152964.4074
MEM 29059.546875 1719152964.5079
MEM 27892.679688 1719152964.6084
MEM 27907.921875 1719152964.7090
MEM 27940.359375 1719152964.8095
MEM 27972.421875 1719152964.9100
MEM 28005.609375 1719152965.0105
MEM 28035.796875 1719152965.1110
MEM 28067.984375 1719152965.2115
MEM 28100.359375 1719152965.3121
MEM 28131.300781 1719152965.4126
MEM 28163.671875 1719152965.5131
MEM 28196.484375 1719152965.6137
MEM 28229.109375 1719152965.7152
MEM 28260.421875 1719152965.8157
MEM 28291.328125 1719152965.9162
MEM 28324.421875 1719152966.0167
MEM 28355.984375 1719152966.1172
MEM 28388.296875 1719152966.2177
MEM 28419.984375 1719152966.3182
MEM 28451.984375 1719152966.4187
MEM 28484.546875 1719152966.5192
MEM 28517.546875 1719152966.6197
MEM 28549.234375 1719152966.7203
MEM 28581.671875 1719152966.8209
MEM 28612.234375 1719152966.9214
MEM 28643.171875 1719152967.0218
MEM 28674.984375 1719152967.1223
MEM 28706.421875 1719152967.2228
MEM 28738.484375 1719152967.3233
MEM 28771.546875 1719152967.4238
MEM 28803.296875 1719152967.5243
MEM 28835.046875 1719152967.6248
MEM 28866.546875 1719152967.7253
MEM 28897.796875 1719152967.8259
